Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,Sales
Acer,Notebook,4,2.4,9.866652599,0,0,100.4546699,Intel Core i3,500,0,Intel,Others,20291
Dell,2 in 1 Convertible,16,2.77,11.47054726,1,0,127.3356746,Intel Core i7,0,512,Nvidia,Windows,25953
HP,Notebook,4,1.54,10.97861739,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32787
Asus,Gaming,16,2.5,11.35331993,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29088
Dell,Notebook,4,1.6,10.74978491,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22665
Asus,Gaming,16,2.34,11.72703634,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29004
Lenovo,Notebook,8,2.3,10.32644674,0,1,141.2119981,Intel Core i5,0,256,Intel,Others,29318
Dell,2 in 1 Convertible,8,1.24,11.47829924,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows,59264
Dell,Notebook,4,2.2,9.756304542,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,20316
HP,Notebook,4,1.86,9.964522443,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,20269
Lenovo,Notebook,6,2.4,10.31944146,0,0,141.2119981,Intel Core i3,0,128,Nvidia,Windows,29319
Lenovo,Notebook,8,1.9,10.95284237,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32793
Dell,Notebook,4,2.2,10.07136307,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20245
Asus,Notebook,4,2,9.801561134,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,20306
Asus,Gaming,16,4,11.52517019,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25941
Dell,Notebook,4,2.29,10.16996642,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20223
Lenovo,Notebook,8,2.32,10.77238474,0,0,141.2119981,Intel Core i7,0,0,AMD,Windows,29218
MSI,Gaming,8,2.4,11.08951714,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29147
Lenovo,2 in 1 Convertible,4,1.8,10.70060667,1,0,157.3505121,Intel Core i5,0,128,Intel,Windows,32849
Asus,Ultrabook,8,1.2,10.56723476,0,1,165.6321181,Other Intel Processor,0,512,Intel,Windows,34734
Dell,Notebook,6,2.3,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,20238
Acer,Notebook,4,2.4,9.641987714,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,20342
Dell,Notebook,2,2.2,9.913097231,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20281
Lenovo,Notebook,8,2.6,10.77684406,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29217
HP,Notebook,6,2.04,10.28546112,0,0,141.2119981,AMD Processor,0,0,AMD,Windows,29327
Dell,Notebook,8,2.3,10.66763236,0,0,100.4546699,Intel Core i7,1000,0,AMD,Others,20112
HP,Netbook,2,1.17,9.317895278,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows,28173
Asus,Notebook,4,2.2,10.55525658,0,0,100.4546699,Intel Core i7,500,0,Nvidia,Windows,20137
Lenovo,2 in 1 Convertible,4,1.8,10.43389931,1,1,157.3505121,Intel Core i7,0,128,Intel,Windows,32909
Lenovo,2 in 1 Convertible,16,1.3,11.28811452,1,1,276.0535301,Intel Core i7,0,512,Intel,Windows,59307
Lenovo,Notebook,2,1.5,9.40928303,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22965
HP,Notebook,6,2.19,10.61412882,0,0,100.4546699,Intel Core i7,1000,0,AMD,Windows,20124
